Class	Pub_doi	Pub_title	Pub_concept	Class_short
Job Automation	10.1787/9789264232440-8-en	OECD Digital Economy Outlook 2015 - Emerging issues: The Internet of Things	Radio Frequency Identification	Job Automation
Job Automation	10.1787/9789264232440-8-en	OECD Digital Economy Outlook 2015 - Emerging issues: The Internet of Things	Parking Spot	Job Automation
Job Automation	10.1787/9789264232440-8-en	OECD Digital Economy Outlook 2015 - Emerging issues: The Internet of Things	Mobile Operators	Job Automation
Job Automation	10.1787/9789264232440-8-en	OECD Digital Economy Outlook 2015 - Emerging issues: The Internet of Things	Artificial Intelligence	Job Automation
Job Automation	10.1787/9789264232440-8-en	OECD Digital Economy Outlook 2015 - Emerging issues: The Internet of Things	iP Addresses	Job Automation
Job Automation	10.1787/9789264232440-8-en	OECD Digital Economy Outlook 2015 - Emerging issues: The Internet of Things	Smart Grids	Job Automation
Job Automation	10.1787/9789264232440-8-en	OECD Digital Economy Outlook 2015 - Emerging issues: The Internet of Things	iPv4 Addresses	Job Automation
Job Automation	10.1787/9789264232440-8-en	OECD Digital Economy Outlook 2015 - Emerging issues: The Internet of Things	Intelligent Systems	Job Automation
Job Automation	10.1787/9789264232440-8-en	OECD Digital Economy Outlook 2015 - Emerging issues: The Internet of Things	Light Bulbs	Job Automation
Job Automation	10.1787/9789264232440-8-en	OECD Digital Economy Outlook 2015 - Emerging issues: The Internet of Things	4g Networks	Job Automation
Job Automation	10.1787/9789264276284-7-en	OECD Digital Economy Outlook 2017 - ICT usage and skills	Information And Communication Technology Specialists	Job Automation
Job Automation	10.1787/9789264276284-7-en	OECD Digital Economy Outlook 2017 - ICT usage and skills	Information And Communication Technology Usage	Job Automation
Job Automation	10.1787/9789264276284-7-en	OECD Digital Economy Outlook 2017 - ICT usage and skills	Information And Communication Technology Skills	Job Automation
Job Automation	10.1787/9789264276284-7-en	OECD Digital Economy Outlook 2017 - ICT usage and skills	Information And Communication Technology Generic Skills	Job Automation
Job Automation	10.1787/9789264276284-7-en	OECD Digital Economy Outlook 2017 - ICT usage and skills	Industrial Robots	Job Automation
Job Automation	10.1787/9789264276284-7-en	OECD Digital Economy Outlook 2017 - ICT usage and skills	Cloud Computing	Job Automation
Job Automation	10.1787/9789264276284-7-en	OECD Digital Economy Outlook 2017 - ICT usage and skills	Job Vacancy Rates	Job Automation
Job Automation	10.1787/9789264276284-7-en	OECD Digital Economy Outlook 2017 - ICT usage and skills	Information And Communication Technology Specialist Skills	Job Automation
Job Automation	10.1787/9789264276284-7-en	OECD Digital Economy Outlook 2017 - ICT usage and skills	Radio Frequency Identification	Job Automation
Job Automation	10.1787/9789264276284-7-en	OECD Digital Economy Outlook 2017 - ICT usage and skills	Internet Usage Rates	Job Automation
Job Automation	10.1787/9789264276284-7-en	OECD Digital Economy Outlook 2017 - ICT usage and skills	Non-financial Market Services	Job Automation
Job Automation	10.1787/9789264276284-7-en	OECD Digital Economy Outlook 2017 - ICT usage and skills	Enterprise Resource Planning Software	Job Automation
Job Automation	10.1787/9789264276284-7-en	OECD Digital Economy Outlook 2017 - ICT usage and skills	Recall Period	Job Automation
Job Automation	10.1787/9789264276284-7-en	OECD Digital Economy Outlook 2017 - ICT usage and skills	Electronic Data Interchange	Job Automation
Job Automation	10.1787/9789264276284-7-en	OECD Digital Economy Outlook 2017 - ICT usage and skills	Related Trade Workers	Job Automation
Job Automation	10.1787/9789264276284-7-en	OECD Digital Economy Outlook 2017 - ICT usage and skills	Country Exceptions	Job Automation
Job Automation	10.1787/9789264276284-7-en	OECD Digital Economy Outlook 2017 - ICT usage and skills	Online Purchases	Job Automation
Job Automation	10.1787/9789264276284-7-en	OECD Digital Economy Outlook 2017 - ICT usage and skills	Information And Communication Technology Services	Job Automation
Job Automation	10.1787/9789264276284-7-en	OECD Digital Economy Outlook 2017 - ICT usage and skills	Routine Manual Tasks	Job Automation
Job Automation	10.1787/9789264276284-7-en	OECD Digital Economy Outlook 2017 - ICT usage and skills	Low Skilled Occupation	Job Automation
Job Automation	10.1787/9789264271036-6-en	The Next Production Revolution - Benefits and challenges of digitalising production	Cloud Computing	Job Automation
Job Automation	10.1787/9789264271036-6-en	The Next Production Revolution - Benefits and challenges of digitalising production	Advanced Information And Communication Technology	Job Automation
Job Automation	10.1787/9789264271036-6-en	The Next Production Revolution - Benefits and challenges of digitalising production	Big Data Analytics	Job Automation
Job Automation	10.1787/9789264271036-6-en	The Next Production Revolution - Benefits and challenges of digitalising production	Precision Agriculture	Job Automation
Job Automation	10.1787/9789264271036-6-en	The Next Production Revolution - Benefits and challenges of digitalising production	Enterprise Resource Planning Software	Job Automation
Job Automation	10.1787/9789264271036-6-en	The Next Production Revolution - Benefits and challenges of digitalising production	Information And Communication Technology Firms	Job Automation
Job Automation	10.1787/9789264271036-6-en	The Next Production Revolution - Benefits and challenges of digitalising production	Precision Farming Technologies	Job Automation
Job Automation	10.1787/9789264271036-6-en	The Next Production Revolution - Benefits and challenges of digitalising production	Digital Transformation	Job Automation
Job Automation	10.1787/9789264271036-6-en	The Next Production Revolution - Benefits and challenges of digitalising production	Digital Risk Management	Job Automation
Job Automation	10.1787/9789264271036-6-en	The Next Production Revolution - Benefits and challenges of digitalising production	Digital Security	Job Automation
Job Automation	10.1787/9789264271036-6-en	The Next Production Revolution - Benefits and challenges of digitalising production	Data - Driven Innovation	Job Automation
Job Automation	10.1787/9789264271036-6-en	The Next Production Revolution - Benefits and challenges of digitalising production	Disruptive Innovation	Job Automation
Job Automation	10.1787/9789264271036-6-en	The Next Production Revolution - Benefits and challenges of digitalising production	Big Data	Job Automation
Job Automation	10.1787/9789264271036-6-en	The Next Production Revolution - Benefits and challenges of digitalising production	Autonomous Machines	Job Automation
Job Automation	10.1787/9789264271036-6-en	The Next Production Revolution - Benefits and challenges of digitalising production	Information And Communication Technology Skills	Job Automation
Job Automation	10.1787/9789264271036-6-en	The Next Production Revolution - Benefits and challenges of digitalising production	Digital Technologies	Job Automation
Job Automation	10.1787/9789264271036-6-en	The Next Production Revolution - Benefits and challenges of digitalising production	Compound Annual Growth Rate	Job Automation
Job Automation	10.1787/9789264271036-6-en	The Next Production Revolution - Benefits and challenges of digitalising production	Self-driving Cars	Job Automation
Job Automation	10.1787/9789264271036-6-en	The Next Production Revolution - Benefits and challenges of digitalising production	Cloud Provider	Job Automation
Job Automation	10.1787/9789264271036-6-en	The Next Production Revolution - Benefits and challenges of digitalising production	Aggressive Tax Planning	Job Automation
Job Automation	10.1787/9789264302259-5-en	OECD Reviews of Digital Transformation: Going Digital in Sweden - Fostering the digital transformations among individuals, firms and in the government	DIGITAL TRANSFORMATION	Job Automation
Job Automation	10.1787/9789264302259-5-en	OECD Reviews of Digital Transformation: Going Digital in Sweden - Fostering the digital transformations among individuals, firms and in the government	Cloud Computing	Job Automation
Job Automation	10.1787/9789264302259-5-en	OECD Reviews of Digital Transformation: Going Digital in Sweden - Fostering the digital transformations among individuals, firms and in the government	Digital Tools	Job Automation
Job Automation	10.1787/9789264302259-5-en	OECD Reviews of Digital Transformation: Going Digital in Sweden - Fostering the digital transformations among individuals, firms and in the government	Digital Public Services	Job Automation
Job Automation	10.1787/9789264302259-5-en	OECD Reviews of Digital Transformation: Going Digital in Sweden - Fostering the digital transformations among individuals, firms and in the government	Digital Government	Job Automation
Job Automation	10.1787/9789264302259-5-en	OECD Reviews of Digital Transformation: Going Digital in Sweden - Fostering the digital transformations among individuals, firms and in the government	Open Government Data	Job Automation
Job Automation	10.1787/9789264302259-5-en	OECD Reviews of Digital Transformation: Going Digital in Sweden - Fostering the digital transformations among individuals, firms and in the government	Digital Security	Job Automation
Job Automation	10.1787/9789264302259-5-en	OECD Reviews of Digital Transformation: Going Digital in Sweden - Fostering the digital transformations among individuals, firms and in the government	Digital Technologies	Job Automation
Job Automation	10.1787/9789264302259-5-en	OECD Reviews of Digital Transformation: Going Digital in Sweden - Fostering the digital transformations among individuals, firms and in the government	Knowledge Based Capital	Job Automation
Job Automation	10.1787/9789264302259-5-en	OECD Reviews of Digital Transformation: Going Digital in Sweden - Fostering the digital transformations among individuals, firms and in the government	Digital Strategy	Job Automation
Job Automation	10.1787/9789264302259-5-en	OECD Reviews of Digital Transformation: Going Digital in Sweden - Fostering the digital transformations among individuals, firms and in the government	ICT Specialists	Job Automation
